A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,Target
0.3481916943638672,0.04531251554171145,0.7672482759813547,0.6202821771806353,0.7649322951358448,0.52851315970509,0.1169852574414062,0.6352381506033737,0.9066832500162616,0.6607407910257574,0.024163450271256326,0.4763964101501681,0.5430464051803814,0,0,0.6215647862298266
0.037589336335824064,0.770466274952,0.3101160143734468,0.4201994574368699,0.4513268167988034,0.9956245026656487,0.9567728287261753,0.8975951780114227,0.2747552561378205,0.938310668500791,0.11061289700053523,0.028657691431227095,0.057898353661106294,2,0,2.218960492336392
0.8115353756255285,0.45197895173260993,0.1951052672966852,0.7349572698434075,0.5601708130985452,0.865204674823395,0.6487482966524084,0.808754146418838,0.24331361363067838,0.12117577359396192,0.7857909676559083,0.0005261950682919903,0.7192710403684861,1,0,2.5415153878079098
0.6542094920060175,0.4247877679733867,0.45642472275919577,0.791771659156873,0.08585145863550203,0.0684163581790368,0.27663761812948573,0.8549421418126174,0.765154600120498,0.7763784536550352,0.5990674341725393,0.23852148431528353,0.6628310031354182,0,0,1.4135746755687193
0.9981988799831641,0.8159274672624739,0.13055949874252282,0.7025671472558431,0.46099480192917575,0.3236593458503674,0.8182084144815275,0.03625922484747035,0.5473073387613033,0.11767723525771168,0.2869444307408625,0.26938984572272817,0.2586513235373621,0,0,4.00138334825595
0.3995070899834078,0.1691725031543141,0.9568947839372989,0.16790879231616473,0.9801561761386874,0.4903002854708647,0.36001384001318837,0.09267300238445209,0.03546034319344149,0.7194138321014018,0.964415496535573,0.1159143919429394,0.9969085196376429,0,0,1.6532623863723517
0.45849955193101133,0.17430865084997538,0.5296627638527703,0.9301944203780999,0.1521150562198722,0.754805091430587,0.8995833677284839,0.18785794025242286,0.43025547445341594,0.853649131971926,0.302893878192786,0.0954361894484651,0.43334731826497097,2,1,1.6799263288641828
0.4962635949578229,0.7732220016527891,0.8665991331422834,0.12172416440232159,0.09635015108619882,0.9418279657004826,0.7546827251364472,0.28447047212673215,0.43787665490577565,0.05060183206788671,0.6403519131372033,0.9616429781411324,0.8138317218929213,0,0,2.6399392688912897
0.9190743342995409,0.45591778504208047,0.653613513931778,0.8339776046182794,0.08748464602500183,0.8404021762509293,0.18254230544217964,0.6032117508077846,0.3898651997682545,0.8165862805816054,0.9368604773828806,0.30065374928896105,0.595469458851009,2,1,2.8737408422685173
0.5883648584704587,0.8926212677516888,0.5392352049366668,0.5077117564935758,0.5534472866694261,0.2572550224941762,0.015304226278047728,0.012863441095297246,0.4408863039312624,0.6092771173312178,0.6353133133974119,0.37445711427662143,0.960331663897039,1,0,3.3272985194618765
0.4014935765223867,0.02984252642085683,0.8703464833421617,0.8409245027601119,0.7926970057905685,0.4068308841016405,0.02336941392907932,0.2548641559546505,0.5671289737630697,0.9158313272604349,0.5657291616486179,0.8549506681245332,0.34991036585684243,1,0,0.5999801883619951
0.40916821116055024,0.8257070412824049,0.6699714344152468,0.4501483711280314,0.17786963447223603,0.5672468609621438,0.19909598524931815,0.3815659196587605,0.558626304395593,0.873280383818602,0.40360575059257386,0.08594052390263107,0.33928054881820957,1,1,2.0762446697062593
0.4651757563776199,0.69987860873747,0.9187152453448202,0.5502304073001291,0.6498427147605194,0.14015257495721167,0.4404079525593553,0.06084268782717295,0.2863622778461399,0.12067146946332696,0.6437502651392641,0.5231455043272407,0.741799795930912,1,0,2.507243323323004
0.3734226003600941,0.23675753746668016,0.3026439218515219,0.21244585347241707,0.9976804452505129,0.3289766591714305,0.6541879620710064,0.44828094809331254,0.6190445666757286,0.9147866643509254,0.607466036107017,0.35365686257992,0.18489476277438155,1,1,1.4634574593682577
0.5638040960345383,0.03612388266264743,0.8885270562525385,0.42583232475601573,0.4765583745716476,0.39635052113013647,0.8808395518790986,0.5715622430387182,0.253071453332961,0.920330207358822,0.523693363394557,0.7514413539300158,0.9385023640482714,1,0,0.9050830001924135
0.6931050804166667,0.5154322319773998,0.9566127312293088,0.7004353856169605,0.9590200849392547,0.3242151563316662,0.23704009819892524,0.4165136707621566,0.43046804984316167,0.6730296739837208,0.679853881972204,0.15013519135974862,0.9040268921267187,1,0,2.4110109290875976
0.6873118400746276,0.03154658277020694,0.8177625811591024,0.7481039679829775,0.1417851018178653,0.6454543756765868,0.7972177869811441,0.6780834847648063,0.9319973324235694,0.28636772291116386,0.17035296199983008,0.2723688397369436,0.19211063296894837,1,0,1.7931847720475125
0.9791374019757965,0.7428303313509552,0.5162273259223099,0.8854497651775418,0.6671770359663515,0.1442695198001821,0.4310750260585797,0.622206182687461,0.6812982435888116,0.9090153189721674,0.5509255225828197,0.3330529637378532,0.06852422886463627,1,1,3.622710263055147
0.2706603881512073,0.21615572642880565,0.6492038577297486,0.31363140947105783,0.5663082651262448,0.3213713647731038,0.7475913735247322,0.4043680520601114,0.24566625813969778,0.4699325092346873,0.17341040565641552,0.947640096025247,0.42517131239283146,1,0,1.7706200628593567
0.7587953974001843,0.0597742978593212,0.28738879361084113,0.8672610890048734,0.4042869158759598,0.11510114421328699,0.9570963616255098,0.6388356156376193,0.4512367747534486,0.5617539075892233,0.466839925136712,0.5200233470298994,0.8634358820062495,1,1,1.6883755027673513
0.41648177903416306,0.06495790616830188,0.7493942647932493,0.5690718708661958,0.5538451124891387,0.8887197052698672,0.5688873821311882,0.7306395995268773,0.7417658434975624,0.08949700503591806,0.06964929496781203,0.5687830373421059,0.8062621996969312,2,1,1.038338815182479
0.16255253270047787,0.17366732014500308,0.14867898413999092,0.5700044185984143,0.4924924181737299,0.3934840620406369,0.6033621712816019,0.6184174701906022,0.09507729746337457,0.5069511527069822,0.4016665426285617,0.5396400798450596,0.07001467449267273,1,1,0.5646662515180942
0.06257065516288696,0.44270403165296757,0.8069002806489759,0.5232689163200254,0.8740221141281235,0.045461780025110365,0.42132232106101686,0.4050529659275822,0.0580684529044857,0.3818558381419713,0.36150305883055744,0.15194781734298923,0.22844108859702605,0,1,0.7954834125782247
0.2753948436092791,0.5320090560533155,0.8481493883217731,0.3075456235100885,0.500606102374562,0.22730955338428038,0.7583068853311216,0.03915753692085555,0.09910940934278556,0.892702889855445,0.2190545473440313,0.4962707750648363,0.05320398193575426,2,1,1.7498026494367396
0.7091438399144906,0.31533625828532175,0.8237900891083818,0.9354306641147414,0.6637840301424116,0.9800583825720562,0.9575036656764493,0.17394633279513583,0.33966499284825746,0.6312642870756421,0.2044467868747496,0.7486458584647221,0.4940792485394032,1,1,2.756419029276542
0.8565704890863965,0.501668849532026,0.9121485872529352,0.09341175943955626,0.7818121557167883,0.596707803246042,0.7330260267729505,0.11904709277142234,0.12735025444610515,0.8812978425300984,0.8148739145307796,0.5349722293394339,0.25591014218416264,2,1,2.570788528623268
0.08756179984243162,0.7339581754726843,0.057701599735378806,0.7963054469498225,0.03719118696233292,0.6601766360892352,0.9566189484014632,0.7623559618230854,0.029688906836221052,0.9613809008232781,0.9492896963246821,0.6506927902632109,0.8534295245562108,0,0,0.8384159090481956
0.9747724555880884,0.8494094158583928,0.624683310113022,0.8383605840007439,0.4157835642936428,0.7145273658379631,0.5318176805660374,0.7552245758436236,0.5473268896762972,0.37165440865153665,0.24018270332293234,0.8170676999861657,0.19603243237209422,0,0,4.023994193806193
0.495120318621318,0.1393675045784456,0.32427957879570013,0.05377603737279801,0.46147103441032633,0.5204335074218749,0.14220954632794935,0.3291941371938528,0.6172597639706074,0.1461235515502437,0.41131382386666937,0.22056119644798833,0.5447509848620951,2,1,0.7634836429791518
0.24321955674947826,0.43399597232779275,0.7798280926364458,0.31769636553349456,0.4143183914435372,0.11605022028420209,0.6290200867351202,0.939966984892336,0.08541142017809411,0.11672722288540216,0.9381420537912731,0.811536470343766,0.5825310242866248,2,1,1.7569620553148237
0.4259651906893033,0.8982177157291021,0.6507754698442147,0.31487038345780893,0.4982825345959001,0.12730905380129065,0.2731064935956663,0.9595801205623682,0.4795299572515017,0.36236387382729995,0.23673166100632537,0.8906371035831316,0.2586349865175358,1,0,1.7263361867521598
0.5090282301870127,0.9630001382027441,0.262154392221303,0.9629622410450788,0.5959876146246745,0.2693261124810098,0.15283964643141534,0.35190748499325186,0.28128701179432336,0.7314886392394176,0.3254072081721634,0.8607723956279734,0.22210613210590946,0,1,2.520517979713464
0.35066621246235297,0.6546003371809541,0.5718453819426348,0.24328307506927305,0.3422116358941768,0.9876098392773384,0.07303143139138535,0.3277866940512848,0.29333765644962717,0.4808052281475992,0.9420714241102189,0.4610939398809566,0.6444062079738747,0,1,1.8144545510176548
0.7933595174283751,0.24519923135433275,0.23356387541543588,0.0644152642279644,0.5750503283333318,0.5255127542294098,0.3791513754475627,0.45462293627422534,0.4611593628639975,0.7105875831273695,0.3741766846055713,0.25589322169698603,0.7728788241250798,0,1,1.8090141294913695
0.06531599127955945,0.1358479696640691,0.8454806003513573,0.886529904061352,0.9700297208175568,0.4551575967855782,0.22795575917486433,0.83909185440927,0.8605772479880988,0.2702684802649916,0.6054075271220528,0.7663113829101962,0.3536863534217918,1,1,-0.04902706181862404
0.34844085428487936,0.10536412501012893,0.7756986160304192,0.8379758391912512,0.19138828868360502,0.28889006807154427,0.19234856646706078,0.4234048648886868,0.5056189909643137,0.903860699073903,0.5457681594604403,0.5785815929497621,0.37168137091190623,1,0,0.21832184335885807
0.9216149227735276,0.7198410176239205,0.6911815214982336,0.5288493613527182,0.9199271694698408,0.5552360309283795,0.4459714865309916,0.7694414285554967,0.7670921680715717,0.4620171903130905,0.9184624941613085,0.15095189997298764,0.06710469943152986,1,0,3.067182094464205
0.6025913785138819,0.9070679913153782,0.17461931029447697,0.6737199386779373,0.4507831536047835,0.04767811064880201,0.6268867902566398,0.8633725590477189,0.46106951482039815,0.5938359703134282,0.09259748065736384,0.9738478291226681,0.5586811171315177,0,0,3.087056800361825
0.6188112314759379,0.5557168790760092,0.044698483857722904,0.604661328764101,0.3735559479553987,0.3846441339449339,0.13505410203656065,0.021913546925862448,0.17335789043233318,0.3714295680805785,0.4471477843374114,0.1587523553672091,0.17584853360205188,0,1,2.7093856079525804
0.748291989522573,0.13592351312206752,0.6479361154185965,0.9828442646030456,0.16339274676335802,0.8158966847840646,0.6724626164856617,0.4444852236783806,0.44597299025999515,0.7599868005729081,0.08561628356894735,0.18413969480276005,0.49048714995466547,2,0,2.5906048632805203
0.7215602586169523,0.4812839232986138,0.3371589017648976,0.41317942292941123,0.9354955337710577,0.3883824930778821,0.8233524783038525,0.35365031844613437,0.15413116272600857,0.3387853693621098,0.631772893093027,0.27628439350746825,0.7703353035773498,0,0,1.8614581001525772
0.9979874457125734,0.49081361426849,0.8884275906751137,0.6281674517220213,0.8147833532369582,0.8416152962871172,0.7931403188195292,0.9305420973928625,0.07191481112215303,0.46682795273068056,0.437838830869947,0.39154509908575597,0.2690679525097749,1,1,3.1722822228106433
0.808487875670004,0.7489211131192746,0.0014702021734198656,0.8911756381879136,0.7085795462099405,0.21079602037630618,0.709978913316536,0.21073045533854273,0.21936831424217684,0.6608231136406945,0.06260304601209965,0.16486233113169835,0.3227085790862,1,1,2.564827978518684
0.5848304692005611,0.88223060800573,0.4635070505083758,0.8764759871232474,0.10590978201953116,0.49142607374043856,0.1477667020916965,0.8196294920860047,0.26274344612247913,0.5813647951273272,0.02647917954107515,0.29796729868971983,0.9117229018236818,0,0,2.4032974756834373
0.8632995473584498,0.434567432653472,0.019801444262596668,0.12431181573224048,0.8835223372201185,0.5147229478428834,0.16021446392831273,0.8924220407336838,0.653765455349406,0.27762148979876344,0.46960100035264285,0.377342221450349,0.24300695888457913,2,0,3.1162696166948063
0.5557446502362154,0.8796899606970283,0.3653790347241266,0.31724513285967026,0.7869772817478504,0.49213818795767794,0.8457764972054854,0.46460123515427454,0.34381008085120224,0.9743901551192821,0.6761559961292234,0.30855439220239467,0.012506404816805428,0,0,3.317452415599569
0.04702987015424498,0.0027872034195006723,0.633422148856258,0.9911528465078293,0.4337789317744398,0.44971065879154615,0.039627202216819146,0.13980816526746187,0.013621116388455312,0.23830239183281465,0.3544030015983263,0.9714483214708408,0.43171004876401764,0,0,0.19553264801963127
0.9445116220282983,0.8922149218831181,0.42284266994768627,0.7454576874155356,0.28551481120449484,0.2628839974920687,0.5708247974642318,0.42301909608780275,0.4070917285055562,0.01499595608527271,0.9024847938722292,0.564356800982341,0.4199967521324537,1,0,3.820263357385233
0.258486195724428,0.6232561469035655,0.7163378005695035,0.8381589590851158,0.3468583486102893,0.3631010682204705,0.10152113211495661,0.04244040040200214,0.004028894393326543,0.20170726804572758,0.6494896482207927,0.7651802348737875,0.9688983935398491,0,1,1.5483825934326636
0.2876462199167662,0.6493527231709174,0.23392514553616872,0.5038890742342652,0.995131318002706,0.7922075562117997,0.5753028507928992,0.36780218535273446,0.7969226876227138,0.1390814136284132,0.3252596134845904,0.7281189937799629,0.8995495041632467,0,1,2.765804359288051
0.07110335974635862,0.8593399453094264,0.2794079567699639,0.06970415412759967,0.09721964679198414,0.3388985491016855,0.4113336592993113,0.9961566424273347,0.8692468855221689,0.34547702350610365,0.0751575405198266,0.8573833590174625,0.30652931494054436,2,1,2.04440214393096
0.6275140365487937,0.8981560202232617,0.4499611701200764,0.9600316567445742,0.3861766745079538,0.03487094718741224,0.3875767116300193,0.9859209715830658,0.20402510900789905,0.8093091667327348,0.49780825448272525,0.7195796144253487,0.1179032830056157,1,1,2.8658187715383905
0.3381909483197799,0.21215984229069018,0.30643010549457006,0.6003790849802967,0.8000515995365372,0.7687125292839905,0.9702643456528761,0.6408736735564062,0.8843719572458515,0.7871752695262164,0.2040931031393699,0.4934639210541186,0.2800041388965989,2,1,0.7307080391365622
0.7766280175748178,0.7597738276429085,0.6119416772580017,0.1131741993421812,0.10278442969238022,0.7800912185215338,0.8260816342003324,0.1554596528526868,0.41925179994260087,0.1614412204796506,0.42332193898978676,0.3636586904184159,0.9145108387475436,0,0,3.3768842238407535
0.2647184177069475,0.6511623590556539,0.5520564348036829,0.5120609141034849,0.1768896434802052,0.36547010325719487,0.14196977185881698,0.017721149628482258,0.34814484347035735,0.13561792026233854,0.8805179635771336,0.9491213129641686,0.9209007831113987,2,0,1.238612291381055
0.44511419441709654,0.5481878320405874,0.1059926352206908,0.8606942909357983,0.8692084409974126,0.9959298920842244,0.3542218018308574,0.5037256837068019,0.8395787624905906,0.8537054196802834,0.922611028589096,0.08417478751797214,0.47495035236726324,0,0,2.261720915018664
0.06545455961078672,0.5058076896318573,0.23450489995881807,0.47668163228133187,0.47788029183337255,0.9260177430572323,0.5663459722060948,0.7552707662123085,0.6997322977499403,0.6423085235810418,0.8230377834541972,0.45297558957731454,0.651376077928367,1,1,1.4932346144253115
0.4861593111920025,0.39728703390998854,0.6720416656183966,0.34106909164858346,0.8122089240185064,0.9258237196465822,0.9222663470754388,0.26584610974302614,0.13808049998157634,0.5905805132591357,0.01061094334340451,0.030481396109610648,0.708380348404972,1,1,1.903562230508827
0.6618762781854998,0.6205712050463533,0.01988639124833247,0.5786982011108573,0.383934872342644,0.20591153544564955,0.8810157309381174,0.1208451157303162,0.42034883313577653,0.671165151755937,0.5979199839351999,0.4015121460148825,0.03428802213810178,1,0,2.9700292827508976
0.9631065175181494,0.06398060945791773,0.41740848434093913,0.2239315628461589,0.8526486583561214,0.2647592608926005,0.8675419963587083,0.6801705552394173,0.2123165999706651,0.12747611350941856,0.12903659443925708,0.3861682655121025,0.46786787378902195,2,0,2.437230845516334
0.4391514194115006,0.6060676688943468,0.589593579185985,0.2668169469493771,0.15155908004717933,0.3268152888319492,0.18078707137011618,0.9478360679357105,0.0721726029298918,0.4820305797147566,0.4922583892696105,0.32824166646414876,0.4191082609527803,2,0,1.8877680686635459
0.5227575463101346,0.48046693790031636,0.8837557140742146,0.767611607680442,0.0356113251891379,0.3784617732390022,0.1572960622801256,0.5281856102057403,0.9507677074467528,0.6294765405486471,0.605923761563176,0.5013758388880627,0.6824864883742389,0,0,1.4906586082429154
0.8671050845191061,0.8396288518083362,0.46971809374479245,0.5014665381069515,0.8227942254884248,0.28836379031192083,0.4046865671408296,0.5430823738424277,0.5987911052712019,0.028326716804276675,0.2581864996151757,0.6425553589108149,0.9592826629642409,0,1,3.4833482313845354
0.89355845040747,0.5613846391028554,0.3665392916843979,0.9309925409264143,0.6765753328080991,0.39184878864690453,0.6899170892971647,0.016654977860260045,0.35056933661091305,0.09060014805289507,0.8631736645564869,0.41878095142688543,0.08893475582818544,1,0,2.8168920636387487
0.7183269399984836,0.6941166997309267,0.6703390718304642,0.4918258507333787,0.7352854005739553,0.1535070737897084,0.18841626412378487,0.38986407564277303,0.5088251015544689,0.5121018199710954,0.7097845660254032,0.9409008196377637,0.9198645900766917,1,1,3.175311861278951
0.6475117136367691,0.9506880939948816,0.8950405814452631,0.16021330314803806,0.9472331476593465,0.4223951851923071,0.6414776974240851,0.899736403925427,0.3199455269486855,0.6081232760965073,0.43320400192703323,0.960217690757249,0.17069480963994688,1,0,2.9205700433126425
0.6270303315903399,0.14146688256596895,0.60413195359739,0.5066627501033003,0.6081972408147572,0.657758095565531,0.34355322097782026,0.31272658278624055,0.1931676269854391,0.09641930420433986,0.034943451166766004,0.29061453708948937,0.3361126042442292,2,0,1.890827874192534
0.7021192185421923,0.872085714487813,0.07130540874243219,0.38601565104149504,0.18597042689130439,0.9833443336954069,0.07864924914679783,0.7587694155868515,0.8507300959179228,0.9882458658926228,0.4429844365549537,0.27618805113914935,0.06214000790213592,2,1,2.796133578228874
0.4398657545609238,0.06982820965030079,0.19496394737012201,0.1405876686017935,0.24351118755219092,0.8510524594720587,0.6594415856193606,0.2065441697499718,0.8359967847004319,0.5041450190452684,0.3548785274827949,0.8355556060655411,0.3431739237340419,2,1,2.592559220689117
0.299276771893657,0.4453455525728597,0.34812742915945605,0.8229546672775061,0.5349590033924315,0.8985047109546064,0.991652988806334,0.2454143705773626,0.5317129542374888,0.3422314970344671,0.5087322775880159,0.30393653352117656,0.7537013777048238,0,1,2.041961924735242
0.6230482857697512,0.5552325945399306,0.245052951985945,0.013164521058436796,0.6349381796597247,0.2540765903456561,0.6802468212398854,0.7975860707632205,0.3749409554568739,0.7289105968195085,0.5015998824736713,0.39968373014758773,0.27390603133148317,0,1,2.4623643193412623
0.047095293978684394,0.45460931537620175,0.05106019059693101,0.3544454142428056,0.03665499596592958,0.21805932340291356,0.4874648330147914,0.5183407483879942,0.3674655747725559,0.45723951960428966,0.010730879709396679,0.1384184501945579,0.7209969344948529,2,0,0.7101692369301611
0.2454258155275516,0.10878039957384456,0.49396952320782617,0.7846293224751124,0.7440316455028159,0.5517925989432856,0.7149351477980859,0.24039458347153586,0.31744690163733447,0.731511296552241,0.5024292181257292,0.8136205370448376,0.8166907521745953,1,0,1.0275986069399314
0.5691821126158929,0.35067057496333365,0.02128560015731895,0.2075248787642493,0.38950691048415076,0.7262177323798601,0.08972422611764619,0.566672628773096,0.030026095557922905,0.3834847972159061,0.49834743336969956,0.5373192910174903,0.4415809387734074,2,0,2.395209491511715
0.25011551152240774,0.08075910613732107,0.5891476884621362,0.6254591756944118,0.8855589743582631,0.9592828999714689,0.49920961860145363,0.8877310977469499,0.18501938900454862,0.3522697567478884,0.3805937852207718,0.7111207765606482,0.054630475547851054,2,0,1.4361209919887812
0.4474432755265385,0.2013630431453377,0.14156163590752768,0.5105331443848918,0.3346780279940885,0.8405521940621852,0.32064457601304086,0.8306658736949157,0.04948259427616031,0.5930710782211102,0.4031099528599704,0.47495951608709064,0.7549894529898176,1,1,0.533007458212004
0.06696702157123613,0.3165199071858117,0.7950310885870528,0.6969702943251433,0.4587642952914234,0.8135438765140333,0.515682197654511,0.4380773464151879,0.7186427189125731,0.9933262008086415,0.13940043534341806,0.20480082808290534,0.8357575479823915,1,0,0.8051415616970545
0.30363318182177734,0.8183490003183462,0.5813488450742739,0.18079140248075698,0.7307955340185677,0.17655747828224777,0.6754679404280559,0.5182512113852258,0.705632073721598,0.09992061013044506,0.2880270820529732,0.892154558210598,0.08645405652334415,2,0,2.2016441901386252
0.9155044389088585,0.16863310927569475,0.014635351414885367,0.503900886164741,0.7446861731456241,0.6259904165504999,0.23128921724900853,0.10416073768082057,0.41407849997439605,0.4165305656880399,0.4874275592442605,0.25216878198147386,0.5828975390842269,1,0,1.6184585660093518
0.6609327813579021,0.6016225131802433,0.7429263467140625,0.7256951392613694,0.8022769463204845,0.5634286858540924,0.42968343724112124,0.4699315641636813,0.001287299224954963,0.18549585475006825,0.9887215133101414,0.15689849466250438,0.7390012589002356,1,1,2.34277110888159
0.3994650451694214,0.2576988077941039,0.9242761251431241,0.7503134638565823,0.6381504807015587,0.3951855142592806,0.21747644580221404,0.7820409147233065,0.6024126316032463,0.7041876753756551,0.8042846249832413,0.27751907454566094,0.1900588709208697,1,1,1.3401036134464372
0.4846410308156288,0.5708191221320709,0.3819078497859899,0.08590870381694948,0.5364887450115807,0.9950836910972204,0.2891101309507952,0.9006453992828718,0.9576453103825939,0.35854009028956957,0.33299486515016474,0.26762215227711494,0.4719231459374018,0,0,3.0876237483655067
0.46789873315227914,0.38812701034124475,0.9467504258209178,0.8185194348424436,0.311919320847036,0.6618252903809267,0.3132875072532707,0.9738206564559936,0.5601344324936863,0.3016427772456227,0.5753825377111292,0.6623128872794334,0.7789022931737861,1,1,2.6393993706509096
0.34190659110585886,0.3303675784544263,0.16591734736669472,0.6380536939038329,0.9475525526074468,0.8949412228496183,0.5351241623410908,0.39361718284118985,0.5058849882704435,0.022357969735110284,0.7588868231689728,0.8230314044301755,0.8110728453243833,1,1,1.1839547274911104
0.6845147183911992,0.1640810145322692,0.4087847437003125,0.42182583989030775,0.062189175865793644,0.7308788789858196,0.6073430785751288,0.9408358824640594,0.07870645044750069,0.7796278814211067,0.12727694887866414,0.8932299821103711,0.5848878318020235,1,1,3.0221877568490134
0.4397726131709502,0.4005201204550466,0.5993166656126682,0.23694324134933986,0.8888288135010537,0.47799573355524017,0.7402872955637352,0.5855393703925122,0.01850981784749617,0.7507050661991386,0.03458557746652957,0.9438898968636342,0.18664999386559666,0,0,1.1092203508747331
0.19318425571169784,0.16403700350996775,0.6027108414781137,0.033336142885522,0.5003806851557792,0.10257401207827477,0.7490170151289812,0.7728696568452836,0.3091879626541473,0.10491587202705877,0.7724626124222516,0.2878855563037487,0.09376627745062038,2,1,0.7824721460871491
0.051302669680670654,0.08789484456719321,0.6245987804434736,0.9056985597041791,0.21833068830500013,0.10876072221003852,0.03723324265787087,0.2976520143486042,0.6251206519384686,0.5292608623642888,0.020771611798356404,0.2006979365139867,0.9192427872190014,1,0,0.03118409018745616
0.6750251729972133,0.666318562858429,0.14916019029173655,0.32548626466402775,0.5249240655033345,0.6047295503794786,0.3169897491676267,0.06644024341226706,0.9458639921097115,0.9178350238592723,0.85988174312276,0.4693566173250814,0.28456797942779566,2,0,3.214451115977192
0.7563650341183995,0.6752890241654449,0.2231436099995432,0.8111192418080858,0.05536141332394473,0.8232602034272989,0.47397578369182314,0.5737542730705498,0.8072629301175092,0.05609583544051222,0.7757781623107297,0.04689780569853552,0.9339000770589972,2,0,3.4742796615558182
0.41652604198351895,0.026279104331590863,0.8871157584060552,0.996589733037378,0.5657723857973419,0.3099833112902186,0.006504290945071878,0.18491990319095808,0.7364687216068666,0.354603370757991,0.8119042780610485,0.773284144164152,0.25851104486706644,0,0,1.2103409837615082
0.8541657468619652,0.4581602766248368,0.7707838908199919,0.42227114016143286,0.4875881992843204,0.30773438693807786,0.6883271702092267,0.19536727958920075,0.6083611501123344,0.11566819630594294,0.20045610866244923,0.7795629736594776,0.45085137357514904,0,1,2.642798565387411
0.4988811594087673,0.9849309315855983,0.8451585244291672,0.7960924970699648,0.1556462877872069,0.8373616501280914,0.09935069549610509,0.8171116521576582,0.08984688559099607,0.7236655951202824,0.21027876687440084,0.27781692561595017,0.21230654661657156,2,1,4.19804338147658
0.8302069883647241,0.22122212823784393,0.22253402211775197,0.8074871499376813,0.09662872122459554,0.40420519358667173,0.7928924249976651,0.9583530159465039,0.13304858620877447,0.009461581393990892,0.6903975844758071,0.15477192596879152,0.7422207448017125,0,1,3.45400093348161
0.5774136061341865,0.7420066156536211,0.32346874221283617,0.381993219543703,0.2891866143088059,0.48888069513460686,0.7035460570815639,0.6995304662079552,0.6248106844880587,0.405526192789219,0.8712267729875187,0.9300140923897272,0.9381374899086726,0,1,3.8675017712106294
0.9966722445590309,0.964928422406345,0.9853731760760771,0.34051397130309635,0.1548776803508899,0.9129150100422703,0.7286370636850771,0.011331688420852526,0.09466055282970165,0.9703937452983926,0.4094872816005659,0.3224152439296655,0.8267321237721604,0,1,3.517538814573205
0.5184921996959025,0.2954151108565114,0.04111289726797529,0.7112520132793733,0.4336588662340394,0.44210570052499787,0.21457219137220285,0.9895850421801712,0.7429566739806553,0.155255403622649,0.3306625540802537,0.6724119398862708,0.08674999082208001,2,1,2.0943275996495
0.09179929374140139,0.4469383635832135,0.0946311045484639,0.3897601116020353,0.7562214279014728,0.6695656257568144,0.24504293950378297,0.30750792644263103,0.1636725616601702,0.43026914835805863,0.9183891998509338,0.776666812656999,0.3841006086659654,2,1,0.9016878310835967
0.43891939392910484,0.4690184243014731,0.9346444075720013,0.7208921969421961,0.9579611861937839,0.41942187714763124,0.7928197653424177,0.2813640764818881,0.2562018652242696,0.579834580765682,0.06880521672901885,0.4932566488562945,0.5860880448613666,2,0,1.6478399365353296
0.10515594012952179,0.9952366537606983,0.026546362271566593,0.042666117703285766,0.06070667931487894,0.11639841319148936,0.5880667408550536,0.8646324028521818,0.3802886158082336,0.9408972557868704,0.2589266665425516,0.06023341248372871,0.7178415187575661,1,1,1.829045795332125
0.08219454667150372,0.2466634127805838,0.35542500963241497,0.8310817617309358,0.4148678283068574,0.6472263894825662,0.61169215149235,0.5950494849816329,0.4267443928327914,0.8146739117828962,0.9104802148255584,0.20548532261192887,0.0934693443852036,2,0,1.0810179742943569
0.2609586604567674,0.8535178846386289,0.5471417323629603,0.655675574383206,0.2554331337927569,0.8124886566200381,0.0430802250961011,0.9250386664175136,0.06058742047280896,0.8138100113383409,0.9132176094917734,0.5655128883830667,0.5759387880570017,2,0,1.4893249189922757
0.06188330976481904,0.016722766251729193,0.4876966907374549,0.5401321114731578,0.6221558806227853,0.3315447862075336,0.46399628239554214,0.005663567942410741,0.5296431827041427,0.0891504954350274,0.6913377308682326,0.29061182427239207,0.8503272523599018,2,1,-0.11395613511035418
0.7127555771275479,0.9759872128049305,0.9891987002197785,0.9565656575494372,0.4978999038547961,0.22488478744732265,0.49031862906273715,0.5799375786939222,0.9610774160599103,0.3756220665073521,0.7031199982281071,0.8852988148447202,0.273222686931339,1,1,3.7266614090850787
0.5456027876183194,0.6977945640843035,0.3582654514555753,0.6707498048159688,0.10510371307424848,0.3518161073509477,0.17458698057945332,0.5806713278989758,0.6496659510940697,0.7535345768915711,0.3086555651627195,0.7508140614714209,0.38245487865196637,2,0,3.528352729364971
0.6633321303852179,0.4066422626578873,0.897860385872915,0.12279640020823468,0.449839213472075,0.8600635224243477,0.8167170474615264,0.5763113269159018,0.9685661757687571,0.9699576100435348,0.38536139875378406,0.3779879316392649,0.8948641272117195,1,0,1.652941870412636
0.4924233621895191,0.4522519143382756,0.24042411307452072,0.04883012923009744,0.9468755127606262,0.09542386846653006,0.5359709298983287,0.8767541680878136,0.6606133309945094,0.5528818702710708,0.5277574312480792,0.049503821532678405,0.4256040876535515,1,1,1.0595140364270526
0.6960661733257695,0.4247150535606341,0.8425101159904252,0.923755644946852,0.11536463472749325,0.5705533505657197,0.0075304076426100375,0.35980167104432825,0.9213855379421916,0.18117977455943413,0.4280416604756423,0.49669587643879687,0.10070002189369742,1,0,2.277254489886025
